Complexity,Time_Difference,Designation,Positive_Feedback,Negative_Feedback,Performance_Rating
55,-25.48,Lead Analyst,TRUE,TRUE,51.97
21,-13.39,Lead Analyst,TRUE,FALSE,54.3
89,-11.55,Lead Analyst,TRUE,FALSE,65.18
55,-35.87,Lead Analyst,TRUE,TRUE,45.84
13,-46.64,Lead Analyst,FALSE,TRUE,30.08
13,-30.86,Lead Analyst,FALSE,TRUE,39.39
89,-1.42,Lead Analyst,FALSE,TRUE,68.16
3,-30.62,Lead Analyst,TRUE,FALSE,40.54
34,-16.59,Lead Analyst,TRUE,TRUE,53.01
55,-28.74,Lead Analyst,TRUE,TRUE,50.04
13,-34.94,Lead Analyst,FALSE,FALSE,38.99
5,-8.23,Lead Analyst,TRUE,FALSE,54.14
8,-6.78,Lead Analyst,FALSE,TRUE,52.6
55,-40.52,Lead Analyst,TRUE,TRUE,43.09
21,-24.23,Lead Analyst,FALSE,FALSE,46.9
21,-0.69,Lead Analyst,TRUE,FALSE,61.79
3,-26.02,Lead Analyst,TRUE,TRUE,41.25
13,-34.74,Lead Analyst,FALSE,FALSE,39.1
13,-32.59,Lead Analyst,FALSE,FALSE,40.37
144,-26.82,Lead Analyst,TRUE,FALSE,58.18
8,-15.68,Lead Analyst,TRUE,TRUE,48.35
144,-18.77,Lead Analyst,FALSE,FALSE,61.93
2,-21.6,Lead Analyst,FALSE,FALSE,44.66
21,-8.44,Lead Analyst,TRUE,TRUE,55.22
144,-27.23,Lead Analyst,TRUE,TRUE,55.93
144,-6.92,Lead Analyst,TRUE,FALSE,69.92
89,-32.09,Lead Analyst,FALSE,FALSE,52.07
5,-46.9,Lead Analyst,TRUE,FALSE,31.33
3,-49.48,Lead Analyst,FALSE,FALSE,28.41
1,-12.31,Lead Analyst,FALSE,FALSE,49.94
1,-44,Lead Analyst,TRUE,FALSE,32.24
144,-25.76,Lead Analyst,FALSE,TRUE,55.8
55,-15.87,Lead Analyst,TRUE,TRUE,57.64
13,-25.55,Lead Analyst,FALSE,TRUE,42.52
89,-42.69,Lead Analyst,FALSE,FALSE,45.81
5,-0.77,Lead Analyst,TRUE,FALSE,58.55
1,-40.08,Lead Analyst,FALSE,TRUE,31.55
1,-49.61,Lead Analyst,FALSE,FALSE,27.93
3,-33.46,Lead Analyst,TRUE,TRUE,36.86
8,-36.19,Lead Analyst,TRUE,TRUE,36.25
13,-24.67,Lead Analyst,FALSE,TRUE,43.05
34,-37.44,Lead Analyst,TRUE,FALSE,42.71
55,-23.56,Lead Analyst,FALSE,FALSE,54.1
5,-2.13,Lead Analyst,TRUE,TRUE,55.75
89,-38.22,Lead Analyst,TRUE,FALSE,49.45
34,-1.14,Lead Analyst,FALSE,TRUE,61.13
144,-19.79,Lead Analyst,TRUE,TRUE,60.32
5,-15.23,Lead Analyst,TRUE,FALSE,50.02
8,-35.21,Lead Analyst,TRUE,TRUE,36.83
144,-6.56,Lead Analyst,FALSE,FALSE,69.13
89,-11.72,Lead Analyst,TRUE,FALSE,65.08
34,-29.68,Lead Analyst,FALSE,FALSE,46.29
13,-6.91,Lead Analyst,FALSE,TRUE,53.52
144,-13.79,Lead Analyst,TRUE,TRUE,63.86
13,-17.69,Lead Analyst,TRUE,FALSE,50.16
144,-13.08,Lead Analyst,TRUE,FALSE,66.28
144,-2.96,Lead Analyst,TRUE,TRUE,70.26
144,-34.52,Lead Analyst,FALSE,FALSE,52.63
34,-17.68,Lead Analyst,TRUE,FALSE,54.37
144,-28.92,Lead Analyst,FALSE,TRUE,53.94
34,-22.89,Lead Analyst,FALSE,TRUE,48.3
8,-26.95,Lead Analyst,TRUE,FALSE,43.7
55,-48.62,Lead Analyst,FALSE,TRUE,37.31
1,-33.61,Lead Analyst,FALSE,FALSE,37.37
1,-38.55,Lead Analyst,TRUE,TRUE,33.46
55,-29.18,Lead Analyst,FALSE,FALSE,50.79
1,-5.43,Lead Analyst,FALSE,FALSE,54
2,-8.11,Lead Analyst,TRUE,TRUE,51.61
5,-39.71,Lead Analyst,TRUE,FALSE,35.57
5,-4.95,Lead Analyst,FALSE,TRUE,53.08
34,-47.1,Lead Analyst,TRUE,TRUE,35.01
13,-11.77,Lead Analyst,FALSE,TRUE,50.65
55,-18.47,Lead Analyst,FALSE,TRUE,55.1
1,-18.32,Lead Analyst,FALSE,FALSE,46.39
55,-28.41,Lead Analyst,FALSE,TRUE,49.24
1,-15.82,Lead Analyst,FALSE,FALSE,47.86
8,-46.87,Lead Analyst,FALSE,FALSE,30.95
89,-12.81,Lead Analyst,FALSE,FALSE,63.44
55,-6.62,Lead Analyst,TRUE,FALSE,65.09
1,-33.76,Lead Analyst,FALSE,TRUE,35.28
8,-22.22,Lead Analyst,TRUE,FALSE,46.49
21,-35.12,Lead Analyst,FALSE,TRUE,38.48
13,-15.91,Lead Analyst,TRUE,TRUE,49.21
144,-41.67,Lead Analyst,TRUE,FALSE,49.41
21,-39.48,Lead Analyst,TRUE,FALSE,38.9
55,-42.25,Lead Analyst,TRUE,FALSE,44.07
144,-45.59,Lead Analyst,FALSE,FALSE,46.1
89,-46.86,Lead Analyst,TRUE,TRUE,42.35
1,-0.54,Lead Analyst,FALSE,FALSE,56.88
21,-7.01,Lead Analyst,FALSE,FALSE,57.06
1,-22.46,Lead Analyst,FALSE,TRUE,41.95
55,-45.57,Lead Analyst,TRUE,FALSE,42.12
5,-23.9,Lead Analyst,FALSE,FALSE,43.9
1,-22.79,Lead Analyst,FALSE,FALSE,43.75
34,-13.35,Lead Analyst,TRUE,FALSE,56.93
144,-12.4,Lead Analyst,TRUE,FALSE,66.69
3,-42.89,Lead Analyst,TRUE,TRUE,31.3
13,-42.43,Lead Analyst,FALSE,TRUE,32.57
2,-18.01,Lead Analyst,FALSE,TRUE,44.77
2,-43.69,Lead Analyst,TRUE,TRUE,30.62
2,-40.85,Lead Analyst,TRUE,TRUE,32.3
89,-5.41,Lead Analyst,FALSE,TRUE,65.81
8,-41.1,Lead Analyst,FALSE,FALSE,34.35
89,-16.72,Lead Analyst,TRUE,FALSE,62.14
5,-1.47,Lead Analyst,TRUE,FALSE,58.13
144,-44.82,Lead Analyst,FALSE,FALSE,46.56
144,-5.38,Lead Analyst,FALSE,FALSE,69.83
13,-42.21,Lead Analyst,FALSE,FALSE,34.7
34,-7.28,Lead Analyst,FALSE,TRUE,57.51
8,-42.97,Lead Analyst,FALSE,TRUE,31.25
13,-23.68,Lead Analyst,TRUE,FALSE,46.63
55,-41.37,Lead Analyst,FALSE,FALSE,43.59
21,-28.34,Lead Analyst,FALSE,TRUE,42.48
1,-5.24,Lead Analyst,TRUE,FALSE,55.11
144,-48.92,Lead Analyst,TRUE,FALSE,45.14
34,-19.9,Lead Analyst,FALSE,FALSE,52.06
8,-11.54,Lead Analyst,TRUE,FALSE,52.79
5,-28.44,Lead Analyst,FALSE,TRUE,39.22
55,-15.01,Lead Analyst,FALSE,TRUE,57.15
5,-45.93,Lead Analyst,FALSE,TRUE,28.9
1,-44.41,Lead Analyst,TRUE,TRUE,30
1,-26.05,Lead Analyst,FALSE,TRUE,39.83
34,-8.42,Lead Analyst,FALSE,TRUE,56.83
2,-18.54,Lead Analyst,FALSE,FALSE,46.46
34,-17.68,Lead Analyst,FALSE,FALSE,53.37
1,-7.54,Lead Analyst,FALSE,FALSE,52.75
2,-4.64,Lead Analyst,FALSE,TRUE,52.66
144,-5.3,Lead Analyst,TRUE,TRUE,68.87
34,-22.49,Lead Analyst,FALSE,TRUE,48.53
34,-34.71,Lead Analyst,FALSE,FALSE,43.32
1,-36.41,Lead Analyst,FALSE,TRUE,33.72
3,-29.28,Lead Analyst,TRUE,TRUE,39.33
21,-22.97,Lead Analyst,FALSE,TRUE,45.65
8,-16.23,Lead Analyst,FALSE,FALSE,49.02
55,-38.32,Lead Analyst,TRUE,TRUE,44.39
144,-9.6,Lead Analyst,TRUE,FALSE,68.34
55,-33.54,Lead Analyst,FALSE,TRUE,46.21
1,-14.66,Lead Analyst,TRUE,TRUE,47.55
5,-30.29,Lead Analyst,FALSE,FALSE,40.13
21,-21.29,Lead Analyst,TRUE,TRUE,47.64
144,-0.39,Lead Analyst,FALSE,FALSE,72.77
3,-21.46,Lead Analyst,FALSE,TRUE,42.94
55,-30.95,Lead Analyst,TRUE,TRUE,48.74
21,-35.11,Lead Analyst,TRUE,FALSE,41.49
55,-34.32,Lead Analyst,TRUE,FALSE,48.75
55,-21.39,Lead Analyst,TRUE,FALSE,56.38
13,-27.49,Lead Analyst,TRUE,FALSE,44.38
2,-4.04,Lead Analyst,FALSE,FALSE,55.02
144,-12.03,Lead Analyst,TRUE,FALSE,66.9
13,-43.52,Lead Analyst,FALSE,FALSE,33.93
2,-43.36,Lead Analyst,TRUE,FALSE,32.82
8,-26.27,Lead Analyst,FALSE,FALSE,43.1
2,-25.2,Lead Analyst,TRUE,TRUE,41.53
21,-36.41,Lead Analyst,FALSE,TRUE,37.72
34,-47.77,Lead Analyst,FALSE,FALSE,35.62
89,-39.93,Lead Analyst,TRUE,TRUE,46.44
13,-13.69,Lead Analyst,TRUE,FALSE,52.52
34,-10.4,Lead Analyst,FALSE,TRUE,55.66
2,-39.21,Lead Analyst,TRUE,FALSE,35.27
34,-5.16,Lead Analyst,TRUE,FALSE,61.75
8,-5.81,Lead Analyst,TRUE,FALSE,56.17
1,-48.62,Lead Analyst,TRUE,FALSE,29.52
34,-21.5,Lead Analyst,TRUE,FALSE,52.11
8,-37.33,Lead Analyst,FALSE,TRUE,34.57
13,-36.51,Lead Analyst,FALSE,TRUE,36.06
34,-32.04,Lead Analyst,TRUE,TRUE,43.9
3,-7.33,Lead Analyst,TRUE,FALSE,54.27
5,-17.05,Lead Analyst,FALSE,TRUE,45.94
21,-36.97,Lead Analyst,TRUE,TRUE,38.39
3,-49.65,Lead Analyst,FALSE,TRUE,26.31
34,-45.8,Lead Analyst,FALSE,TRUE,34.78
21,-33.93,Lead Analyst,FALSE,TRUE,39.18
3,-3.17,Lead Analyst,TRUE,FALSE,56.73
8,-17.3,Lead Analyst,FALSE,FALSE,48.4
3,-33.36,Lead Analyst,TRUE,FALSE,38.91
8,-39.17,Lead Analyst,TRUE,TRUE,34.49
8,-30.58,Lead Analyst,TRUE,FALSE,41.56
2,-38,Lead Analyst,TRUE,TRUE,33.98
55,-4.3,Lead Analyst,FALSE,TRUE,63.47
5,-30.75,Lead Analyst,FALSE,TRUE,37.86
21,-21.69,Lead Analyst,FALSE,FALSE,48.41
3,-20.11,Lead Analyst,TRUE,FALSE,46.73
34,-12.26,Lead Analyst,FALSE,TRUE,54.57
144,-18.05,Lead Analyst,TRUE,FALSE,63.35
1,-41.69,Lead Analyst,TRUE,TRUE,31.6
8,-25.1,Lead Analyst,TRUE,TRUE,42.79
3,-38.61,Lead Analyst,FALSE,TRUE,32.82
144,-10.53,Lead Analyst,TRUE,TRUE,65.79
55,-3.29,Lead Analyst,TRUE,TRUE,65.06
5,-15.03,Lead Analyst,TRUE,TRUE,48.13
5,-22.31,Lead Analyst,FALSE,TRUE,42.84
34,-42.32,Lead Analyst,FALSE,TRUE,36.83
5,-30.85,Lead Analyst,TRUE,FALSE,40.8
55,-48.63,Lead Analyst,FALSE,FALSE,39.31
1,-44.17,Lead Analyst,FALSE,FALSE,31.14
2,-5.7,Lead Analyst,FALSE,FALSE,54.04
89,-20.35,Lead Analyst,FALSE,FALSE,58.99
34,-2.96,Lead Analyst,FALSE,FALSE,62.05
34,-11.23,Lead Analyst,TRUE,TRUE,56.17
89,-49.38,Lead Analyst,TRUE,TRUE,40.87
55,-11.86,Lead Analyst,TRUE,TRUE,60
21,-32.57,Lead Analyst,TRUE,TRUE,40.98
3,-26.6,Lead Analyst,TRUE,FALSE,42.91
13,-8.56,Lead Analyst,TRUE,TRUE,53.55
89,-43.86,Lead Analyst,TRUE,TRUE,44.12
2,-24.08,Lead Analyst,TRUE,TRUE,42.19
1,-7.76,Lead Analyst,FALSE,TRUE,50.62
8,-46.77,Lead Analyst,FALSE,TRUE,29
21,-6.52,Lead Analyst,TRUE,FALSE,58.35
21,-18.87,Lead Analyst,FALSE,FALSE,50.07
5,-24.79,Lead Analyst,FALSE,FALSE,43.37
55,-48.05,Lead Analyst,FALSE,TRUE,37.65
21,-44.78,Lead Analyst,TRUE,FALSE,35.78
21,-33.61,Lead Analyst,FALSE,TRUE,39.37
3,-1.42,Lead Analyst,TRUE,FALSE,57.76
55,-19.31,Lead Analyst,TRUE,TRUE,55.61
144,-12.1,Lead Analyst,FALSE,FALSE,65.86
1,-6.41,Lead Analyst,TRUE,FALSE,54.42
13,-32.39,Lead Analyst,FALSE,TRUE,38.49
55,-13.19,Lead Analyst,TRUE,FALSE,61.22
2,-6.72,Lead Analyst,FALSE,FALSE,53.43
2,-14.75,Lead Analyst,FALSE,TRUE,46.7
2,-9.43,Lead Analyst,FALSE,FALSE,51.83
55,-3.61,Lead Analyst,TRUE,FALSE,66.87
144,-36.8,Lead Analyst,FALSE,TRUE,49.29
1,-36.13,Lead Analyst,FALSE,FALSE,35.88
144,-31.31,Lead Analyst,TRUE,FALSE,55.53
5,-48.59,Lead Analyst,TRUE,FALSE,30.33
2,-48.66,Lead Analyst,TRUE,TRUE,27.69
1,-47.44,Lead Analyst,TRUE,TRUE,28.21
8,-23.9,Lead Analyst,TRUE,FALSE,45.5
3,-35.49,Lead Analyst,FALSE,TRUE,34.66
34,-1.14,Lead Analyst,TRUE,TRUE,62.13
89,-16.56,Lead Analyst,TRUE,FALSE,62.23
1,-33.52,Lead Analyst,FALSE,FALSE,37.43
89,-27.35,Lead Analyst,FALSE,FALSE,54.86
3,-46.15,Lead Analyst,FALSE,TRUE,28.37
2,-7.09,Lead Analyst,TRUE,TRUE,52.22
3,-16.54,Lead Analyst,FALSE,FALSE,47.84
2,-18.81,Lead Analyst,FALSE,FALSE,46.3
55,-12.05,Lead Analyst,FALSE,FALSE,60.89
89,-0.22,Lead Analyst,TRUE,TRUE,69.87
8,-43.32,Lead Analyst,TRUE,TRUE,32.04
144,-34.97,Lead Analyst,FALSE,FALSE,52.37
144,-7.73,Lead Analyst,TRUE,FALSE,69.44
89,-4.8,Lead Analyst,FALSE,FALSE,68.17
1,-28.38,Lead Analyst,TRUE,FALSE,41.45
55,-5.63,Lead Analyst,FALSE,TRUE,62.68
21,-19.63,Lead Analyst,FALSE,FALSE,49.62
55,-21.16,Lead Analyst,TRUE,TRUE,54.51
89,-45.46,Lead Analyst,TRUE,FALSE,45.18
144,-2.64,Lead Analyst,FALSE,TRUE,69.44
144,-5.38,Lead Analyst,TRUE,FALSE,70.83
1,-15.87,Lead Analyst,FALSE,TRUE,45.83
2,-22.37,Lead Analyst,FALSE,FALSE,44.2
8,-39.13,Lead Analyst,FALSE,FALSE,35.51
55,-36.34,Lead Analyst,TRUE,FALSE,47.56
89,-34.87,Lead Analyst,TRUE,TRUE,49.43
144,-21.28,Lead Analyst,TRUE,FALSE,61.44
89,-16.6,Lead Analyst,TRUE,FALSE,62.21
2,-16.28,Lead Analyst,FALSE,FALSE,47.8
3,-37.08,Lead Analyst,FALSE,TRUE,33.72
3,-36.28,Lead Analyst,FALSE,TRUE,34.19
3,-4.94,Lead Analyst,TRUE,TRUE,53.69
89,-42.61,Lead Analyst,TRUE,FALSE,46.86
8,-39.81,Lead Analyst,TRUE,FALSE,36.11
2,-15.76,Lead Analyst,FALSE,FALSE,48.1
13,-27.67,Lead Analyst,FALSE,TRUE,41.27
13,-48.11,Lead Analyst,FALSE,TRUE,29.21
1,-36.57,Lead Analyst,FALSE,FALSE,35.63
8,-8.93,Lead Analyst,FALSE,FALSE,53.33
34,-33.81,Lead Analyst,FALSE,TRUE,41.85
3,-45.1,Lead Analyst,FALSE,TRUE,28.99
89,-20.7,Lead Analyst,TRUE,TRUE,57.79
1,-0.16,Lead Analyst,TRUE,TRUE,56.1
34,-48.95,Lead Analyst,FALSE,TRUE,32.92
55,-7.62,Lead Analyst,TRUE,TRUE,62.51
1,-15.41,Lead Analyst,TRUE,TRUE,47.11
8,-46.39,Lead Analyst,TRUE,FALSE,32.23
34,-15.56,Lead Analyst,FALSE,FALSE,54.62
34,-32.7,Lead Analyst,FALSE,FALSE,44.51
34,-29.5,Lead Analyst,TRUE,TRUE,45.39
8,-30.15,Lead Analyst,TRUE,FALSE,41.81
21,-46.43,Lead Analyst,TRUE,FALSE,34.81
34,-14.04,Lead Analyst,FALSE,FALSE,55.51
13,-48.21,Lead Analyst,TRUE,TRUE,30.16
3,-3.16,Lead Analyst,FALSE,FALSE,55.74
3,-22.42,Lead Analyst,FALSE,FALSE,44.37
55,-21.41,Lead Analyst,FALSE,FALSE,55.37
55,-20.18,Lead Analyst,TRUE,FALSE,57.09
5,-15.04,Lead Analyst,FALSE,TRUE,47.12
1,-24.64,Lead Analyst,TRUE,TRUE,41.66
5,-20.49,Lead Analyst,TRUE,FALSE,46.91
34,-47.44,Lead Analyst,FALSE,FALSE,35.81
1,-10.88,Lead Analyst,TRUE,TRUE,49.78
2,-15.02,Lead Analyst,FALSE,FALSE,48.54
8,-4.18,Lead Analyst,TRUE,FALSE,57.13
8,-3.25,Lead Analyst,TRUE,TRUE,55.68
8,-13.26,Lead Analyst,TRUE,TRUE,49.78
34,-1.59,Lead Analyst,FALSE,FALSE,62.86
5,-5.58,Lead Analyst,FALSE,FALSE,54.71
2,-42.84,Lead Analyst,FALSE,TRUE,30.13
89,-22.82,Lead Analyst,FALSE,FALSE,57.54
144,-0.88,Lead Analyst,FALSE,FALSE,72.48
1,-43.95,Lead Analyst,FALSE,TRUE,29.27
144,-6.86,Lead Analyst,TRUE,TRUE,67.95
5,-40.73,Lead Analyst,FALSE,FALSE,33.97
8,-10.79,Lead Analyst,FALSE,TRUE,50.23
89,-41.22,Lead Analyst,TRUE,FALSE,47.68
55,39.07,Lead Analyst,FALSE,FALSE,93
1,69.86,Lead Analyst,FALSE,FALSE,84.2
2,1.15,Lead Analyst,TRUE,FALSE,59.08
144,-19.75,Lead Analyst,FALSE,TRUE,59.35
89,-25.07,Lead Analyst,FALSE,FALSE,56.21
1,80.6,Lead Analyst,FALSE,TRUE,82.2
144,-9.99,Lead Analyst,FALSE,TRUE,65.1
5,45.28,Lead Analyst,TRUE,FALSE,86
34,-16.07,Lead Analyst,FALSE,TRUE,52.32
3,-9.6,Lead Analyst,TRUE,TRUE,50.94
5,24.56,Lead Analyst,TRUE,FALSE,84
13,79.84,Lead Analyst,FALSE,FALSE,86.6
144,61.45,Lead Analyst,FALSE,FALSE,96
3,-32.87,Lead Analyst,FALSE,FALSE,38.21
2,6.29,Lead Analyst,TRUE,TRUE,60.11
2,72.07,Lead Analyst,FALSE,TRUE,82.4
8,-6.07,Lead Analyst,FALSE,FALSE,55.02
1,41.41,Lead Analyst,FALSE,FALSE,84.2
8,-34.66,Lead Analyst,TRUE,FALSE,39.15
3,31.29,Lead Analyst,TRUE,FALSE,83.6
2,-4.06,Lead Analyst,FALSE,FALSE,55.01
13,23.93,Lead Analyst,TRUE,TRUE,83.6
5,80.57,Lead Analyst,TRUE,FALSE,86
5,-25.44,Lead Analyst,FALSE,TRUE,40.99
5,48.71,Lead Analyst,FALSE,TRUE,83
89,68.23,Lead Analyst,FALSE,FALSE,96
1,55.39,Lead Analyst,FALSE,FALSE,84.2
55,-12.56,Lead Analyst,TRUE,FALSE,61.59
3,44.9,Lead Analyst,TRUE,FALSE,85.6
5,2.08,Lead Analyst,FALSE,TRUE,57.23
8,19.11,Lead Analyst,TRUE,TRUE,68.87
3,-16.53,Lead Analyst,FALSE,FALSE,47.85
5,25.33,Lead Analyst,FALSE,TRUE,81
5,-12.27,Lead Analyst,FALSE,FALSE,50.76
2,-25,Lead Analyst,TRUE,TRUE,41.65
144,5.44,Lead Analyst,FALSE,TRUE,74.21
34,13.77,Lead Analyst,FALSE,FALSE,71.92
21,-28.43,Lead Analyst,TRUE,FALSE,45.42
2,60.41,Lead Analyst,TRUE,FALSE,85.4
55,76.96,Lead Analyst,TRUE,TRUE,94
89,70.73,Lead Analyst,TRUE,FALSE,96
8,-16.66,Lead Analyst,TRUE,FALSE,49.77
1,13.84,Lead Analyst,TRUE,FALSE,66.36
5,-7.6,Lead Analyst,TRUE,FALSE,54.52
8,-1.12,Lead Analyst,FALSE,TRUE,55.94
2,76.11,Lead Analyst,FALSE,TRUE,82.4
144,15.26,Lead Analyst,TRUE,TRUE,81
144,50.51,Lead Analyst,FALSE,TRUE,96
8,-8.58,Lead Analyst,FALSE,FALSE,53.54
3,-38.55,Lead Analyst,FALSE,TRUE,32.86
89,74.86,Lead Analyst,FALSE,TRUE,96
34,77.19,Lead Analyst,TRUE,TRUE,89.8
13,-19.64,Lead Analyst,TRUE,FALSE,49.01
2,64.73,Lead Analyst,FALSE,FALSE,84.4
8,-19.63,Lead Analyst,TRUE,TRUE,46.02
144,34.3,Lead Analyst,TRUE,FALSE,96
3,-21.02,Lead Analyst,TRUE,FALSE,46.2
3,-15.53,Lead Analyst,FALSE,FALSE,48.44
1,38.28,Lead Analyst,TRUE,TRUE,81.2
2,16.68,Lead Analyst,FALSE,FALSE,67.24
3,75.28,Lead Analyst,TRUE,FALSE,85.6
21,-16.95,Lead Analyst,TRUE,FALSE,52.2
34,8.72,Lead Analyst,FALSE,FALSE,68.94
21,61.86,Lead Analyst,TRUE,TRUE,87.2
89,-13.31,Lead Analyst,FALSE,FALSE,63.15
144,-1.37,Lead Analyst,FALSE,FALSE,72.19
1,7.99,Lead Analyst,FALSE,TRUE,59.92
2,41.16,Lead Analyst,TRUE,TRUE,83.4
5,5.61,Lead Analyst,FALSE,TRUE,59.31
8,67.15,Lead Analyst,FALSE,FALSE,85.6
5,56.87,Lead Analyst,FALSE,FALSE,85
2,76.75,Lead Analyst,TRUE,TRUE,83.4
8,16.55,Lead Analyst,FALSE,FALSE,68.36
5,-0.71,Lead Analyst,FALSE,TRUE,55.58
21,55.42,Lead Analyst,FALSE,FALSE,88.2
13,30.38,Lead Analyst,TRUE,TRUE,83.6
13,-7.2,Lead Analyst,FALSE,TRUE,53.35
55,-5.47,Lead Analyst,TRUE,FALSE,65.77
5,35.6,Lead Analyst,TRUE,TRUE,82
3,47.54,Lead Analyst,TRUE,TRUE,83.6
144,-0.35,Lead Analyst,FALSE,FALSE,72.8
8,26.1,Lead Analyst,TRUE,FALSE,84.6
5,45.51,Lead Analyst,TRUE,FALSE,86
34,58.15,Lead Analyst,TRUE,TRUE,89.8
89,61.59,Lead Analyst,TRUE,FALSE,96
144,-26.01,Lead Analyst,TRUE,FALSE,58.66
8,-25.67,Lead Analyst,FALSE,FALSE,43.45
89,-10.14,Lead Analyst,TRUE,TRUE,64.02
13,57.79,Lead Analyst,FALSE,FALSE,86.6
8,-18.04,Lead Analyst,FALSE,FALSE,47.96
55,75.55,Lead Analyst,FALSE,TRUE,93
89,-16.08,Lead Analyst,FALSE,TRUE,59.51
89,39.2,Lead Analyst,FALSE,TRUE,94
55,1.88,Lead Analyst,FALSE,TRUE,67.11
8,29.67,Lead Analyst,FALSE,TRUE,81.6
21,-37.01,Lead Analyst,FALSE,FALSE,39.37
8,59.07,Lead Analyst,TRUE,FALSE,86.6
144,-38.96,Lead Analyst,FALSE,FALSE,50.01
2,80.53,Lead Analyst,TRUE,TRUE,83.4
34,68.7,Lead Analyst,TRUE,TRUE,89.8
5,-24.09,Lead Analyst,TRUE,TRUE,42.79
55,-18.26,Lead Analyst,FALSE,FALSE,57.22
5,79.25,Lead Analyst,TRUE,TRUE,84
1,35,Lead Analyst,FALSE,FALSE,82.2
144,-1.04,Lead Analyst,FALSE,FALSE,72.39
1,4.26,Lead Analyst,TRUE,TRUE,58.71
55,-8.59,Lead Analyst,FALSE,TRUE,60.93
144,32.42,Lead Analyst,FALSE,FALSE,96
89,61.15,Lead Analyst,TRUE,FALSE,96
144,44.59,Lead Analyst,FALSE,TRUE,96
89,-39.15,Lead Analyst,TRUE,FALSE,48.9
21,72.68,Lead Analyst,TRUE,FALSE,89.2
55,-4.7,Lead Analyst,TRUE,TRUE,64.23
21,-17.5,Lead Analyst,FALSE,FALSE,50.88
21,0.31,Lead Analyst,FALSE,FALSE,61.38
8,-13.31,Lead Analyst,TRUE,FALSE,51.75
13,-28.32,Lead Analyst,TRUE,FALSE,43.89
2,52.02,Lead Analyst,FALSE,TRUE,82.4
2,70.05,Lead Analyst,TRUE,FALSE,85.4
2,64.69,Lead Analyst,FALSE,FALSE,84.4
34,-23.05,Lead Analyst,TRUE,TRUE,49.2
2,-6.31,Lead Analyst,FALSE,FALSE,53.67
8,-8.61,Lead Analyst,TRUE,FALSE,54.52
5,67.57,Lead Analyst,FALSE,TRUE,83
5,75.25,Lead Analyst,TRUE,FALSE,86
13,23.57,Lead Analyst,TRUE,FALSE,85.6
144,64.35,Lead Analyst,FALSE,FALSE,96
13,8.07,Lead Analyst,TRUE,TRUE,63.36
8,-6.86,Lead Analyst,FALSE,TRUE,52.55
144,-26.06,Lead Analyst,TRUE,FALSE,58.63
34,-0.75,Lead Analyst,FALSE,TRUE,61.36
89,-21.99,Lead Analyst,FALSE,TRUE,56.03
144,-27.5,Lead Analyst,TRUE,FALSE,57.77
13,8.78,Lead Analyst,FALSE,TRUE,62.78
55,16.25,Lead Analyst,TRUE,TRUE,76.59
5,-29.8,Lead Analyst,TRUE,FALSE,41.42
89,-35.26,Lead Analyst,FALSE,FALSE,50.2
5,9.96,Lead Analyst,TRUE,FALSE,64.88
21,-40.42,Lead Analyst,FALSE,TRUE,35.35
13,-7.17,Lead Analyst,FALSE,FALSE,55.37
1,-6.9,Lead Analyst,FALSE,FALSE,53.13
21,13.61,Lead Analyst,TRUE,TRUE,68.23
8,-32.27,Lead Analyst,FALSE,FALSE,39.56
3,69.61,Lead Analyst,TRUE,FALSE,85.6
89,-21.1,Lead Analyst,TRUE,TRUE,57.55
144,-35.59,Lead Analyst,TRUE,FALSE,53
13,43.2,Lead Analyst,FALSE,TRUE,84.6
34,31.46,Lead Analyst,TRUE,FALSE,89.8
8,1.95,Lead Analyst,TRUE,TRUE,58.75
55,27.22,Lead Analyst,FALSE,FALSE,93
21,-14.53,Lead Analyst,TRUE,TRUE,51.63
89,77.26,Lead Analyst,TRUE,TRUE,96
55,0.41,Lead Analyst,TRUE,FALSE,69.24
55,-34.93,Lead Analyst,TRUE,FALSE,48.39
3,-18.67,Lead Analyst,FALSE,FALSE,46.58
55,-11.84,Lead Analyst,TRUE,TRUE,60.01
144,28.99,Lead Analyst,TRUE,TRUE,96
55,-6.7,Lead Analyst,TRUE,FALSE,65.05
13,-31.81,Lead Analyst,FALSE,FALSE,40.83
13,4.52,Lead Analyst,TRUE,FALSE,63.27
144,-40.41,Lead Analyst,FALSE,FALSE,49.16
144,55.1,Lead Analyst,FALSE,FALSE,96
8,51.74,Lead Analyst,FALSE,FALSE,85.6
1,-29.76,Lead Analyst,FALSE,TRUE,37.64
3,-13.18,Lead Analyst,TRUE,FALSE,50.82
2,17.61,Lead Analyst,FALSE,FALSE,67.79
3,72.02,Lead Analyst,TRUE,TRUE,83.6
55,-24.99,Lead Analyst,TRUE,FALSE,54.26
34,48.17,Lead Analyst,FALSE,TRUE,88.8
5,35.82,Lead Analyst,TRUE,FALSE,84
3,49.74,Lead Analyst,FALSE,TRUE,82.6
8,-11.08,Lead Analyst,TRUE,FALSE,53.06
144,-38.68,Lead Analyst,FALSE,TRUE,48.18
8,42.35,Lead Analyst,TRUE,FALSE,86.6
89,77.39,Lead Analyst,TRUE,FALSE,96
13,24.55,Lead Analyst,TRUE,FALSE,85.6
5,56.72,Lead Analyst,TRUE,FALSE,86
21,-22.53,Lead Analyst,FALSE,TRUE,45.91
